376722, 1.37, 72559, 1.0 
370069, 1.37, 65906, 1.0 
370069, 1.37, 65906, 1.0 
370069, 1.37, 65906, 1.0 
370069, 1.37, 65906, 1.0 
매수:1.37매도:1.38368225, 1.36, 64062, 1.0 
361572, 1.36, 57409, 1.0 
361572, 1.36, 57409, 1.0 
354919, 1.36, 50756, 1.0 
348265, 1.36, 44102, 1.0 
348265, 1.36, 44102, 1.0 
341612, 1.36, 37449, 1.0 
334959, 1.36, 30796, 1.0 
328305, 1.36, 24142, 1.0 
328305, 1.36, 24142, 1.0 
328305, 1.36, 24142, 1.0 
328305, 1.36, 24142, 1.0 
328305, 1.36, 24142, 1.0 
328305, 1.36, 24142, 1.0 
328305, 1.36, 24142, 1.0 
328305, 1.36, 24142, 1.0 
328305, 1.36, 24142, 1.0 
328305, 1.36, 24142, 1.0 
328305, 1.36, 24142, 1.0 
